date,market,open,close
2013-10-12,Rajdhani Day,177,340
2013-10-14,Rajdhani Day,369,378
2013-10-15,Rajdhani Day,138,689
2013-10-16,Rajdhani Day,136,159
2013-10-17,Rajdhani Day,679,156
2013-10-18,Rajdhani Day,129,349
2013-10-19,Rajdhani Day,279,455
2013-10-22,Rajdhani Day,670,368
2013-10-23,Rajdhani Day,890,399
2013-10-24,Rajdhani Day,150,256
2013-10-25,Rajdhani Day,178,678
2013-10-26,Rajdhani Day,236,112
2013-10-28,Rajdhani Day,660,569
2013-10-29,Rajdhani Day,559,348
2013-10-30,Rajdhani Day,580,568
2013-10-31,Rajdhani Day,126,380
2013-11-11,Rajdhani Day,890,390
2013-11-12,Rajdhani Day,290,138
2013-11-13,Rajdhani Day,880,256
2013-11-14,Rajdhani Day,156,128
2013-11-15,Rajdhani Day,139,160
2013-11-16,Rajdhani Day,246,455
2013-11-18,Rajdhani Day,600,357
2013-11-19,Rajdhani Day,140,290
2013-11-20,Rajdhani Day,126,238
2013-11-21,Rajdhani Day,689,125
2013-11-22,Rajdhani Day,128,360
2013-11-23,Rajdhani Day,230,180
2013-11-25,Rajdhani Day,266,188
2013-11-26,Rajdhani Day,178,890
2013-11-27,Rajdhani Day,778,190
2013-11-28,Rajdhani Day,145,234
2013-11-29,Rajdhani Day,169,137
2013-11-30,Rajdhani Day,256,189
2013-12-02,Rajdhani Day,700,468
2013-12-03,Rajdhani Day,177,149
2013-12-04,Rajdhani Day,230,560
2013-12-05,Rajdhani Day,380,124
2013-12-06,Rajdhani Day,600,127
2013-12-07,Rajdhani Day,269,168
2013-12-09,Rajdhani Day,479,259
2013-12-10,Rajdhani Day,789,220
2013-12-11,Rajdhani Day,890,168
2013-12-12,Rajdhani Day,260,189
2013-12-13,Rajdhani Day,690,146
2013-12-14,Rajdhani Day,346,279
2013-12-17,Rajdhani Day,460,240
2013-12-18,Rajdhani Day,134,770
2013-12-19,Rajdhani Day,568,369
2013-12-20,Rajdhani Day,470,559
2013-12-21,Rajdhani Day,478,267
2013-12-23,Rajdhani Day,223,136
2013-12-24,Rajdhani Day,189,900
2013-12-25,Rajdhani Day,247,378
2013-12-26,Rajdhani Day,588,234
2013-12-27,Rajdhani Day,489,139
2013-12-28,Rajdhani Day,699,359
2013-12-30,Rajdhani Day,122,689
2013-12-31,Rajdhani Day,778,345
2014-01-01,Rajdhani Day,190,468
2014-01-02,Rajdhani Day,349,699
2014-01-03,Rajdhani Day,189,357
2014-01-04,Rajdhani Day,149,278
2014-01-06,Rajdhani Day,670,146
2014-01-07,Rajdhani Day,589,227
2014-01-08,Rajdhani Day,699,279
2014-01-09,Rajdhani Day,113,134
2014-01-10,Rajdhani Day,479,379
2014-01-11,Rajdhani Day,567,110
2014-01-13,Rajdhani Day,489,170
2014-01-15,Rajdhani Day,446,790
2014-01-16,Rajdhani Day,680,126
2014-01-17,Rajdhani Day,124,169
2014-01-18,Rajdhani Day,390,179
2014-01-20,Rajdhani Day,337,578
2014-01-21,Rajdhani Day,149,180
2014-01-22,Rajdhani Day,112,147
2014-01-23,Rajdhani Day,578,679
2014-01-24,Rajdhani Day,478,190
2014-01-25,Rajdhani Day,157,448
2014-01-28,Rajdhani Day,228,350
2014-01-29,Rajdhani Day,170,139
2014-01-30,Rajdhani Day,237,578
2014-01-31,Rajdhani Day,599,390
2014-02-01,Rajdhani Day,890,299
2014-02-03,Rajdhani Day,125,667
2014-02-04,Rajdhani Day,570,379
2014-02-05,Rajdhani Day,270,178
2014-02-06,Rajdhani Day,247,149
2014-02-07,Rajdhani Day,560,257
2014-02-08,Rajdhani Day,367,236
2014-02-10,Rajdhani Day,246,358
2014-02-11,Rajdhani Day,699,689
2014-02-12,Rajdhani Day,380,244
2014-02-13,Rajdhani Day,248,128
2014-02-14,Rajdhani Day,336,469
2014-02-15,Rajdhani Day,245,247
2014-02-17,Rajdhani Day,680,600
2014-02-18,Rajdhani Day,360,279
2014-02-19,Rajdhani Day,229,234
2014-02-20,Rajdhani Day,568,157
2014-02-21,Rajdhani Day,168,560
2014-02-22,Rajdhani Day,469,115
2014-02-24,Rajdhani Day,590,458
2014-02-25,Rajdhani Day,558,379
2014-02-26,Rajdhani Day,119,178
2014-02-27,Rajdhani Day,289,488
2014-02-28,Rajdhani Day,267,120
2014-03-01,Rajdhani Day,234,689
2014-03-03,Rajdhani Day,349,180
2014-03-04,Rajdhani Day,138,168
2014-03-05,Rajdhani Day,346,568
2014-03-06,Rajdhani Day,116,679
2014-03-07,Rajdhani Day,246,188
2014-03-08,Rajdhani Day,457,668
2014-03-10,Rajdhani Day,236,178
2014-03-11,Rajdhani Day,146,270
2014-03-12,Rajdhani Day,449,178
2014-03-13,Rajdhani Day,790,459
2014-03-14,Rajdhani Day,110,169
2014-03-15,Rajdhani Day,489,446
2014-03-18,Rajdhani Day,490,469
2014-03-19,Rajdhani Day,256,146
2014-03-20,Rajdhani Day,189,169
2014-03-21,Rajdhani Day,236,380
2014-03-22,Rajdhani Day,125,158
2014-03-25,Rajdhani Day,889,148
2014-03-26,Rajdhani Day,157,578
2014-03-27,Rajdhani Day,248,670
2014-03-28,Rajdhani Day,369,468
2014-03-29,Rajdhani Day,799,156
2014-03-31,Rajdhani Day,560,448
2014-04-01,Rajdhani Day,230,180
2014-04-02,Rajdhani Day,379,168
2014-04-03,Rajdhani Day,129,270
2014-04-04,Rajdhani Day,226,124
2014-04-05,Rajdhani Day,246,289
2014-04-07,Rajdhani Day,167,247
2014-04-08,Rajdhani Day,488,138
2014-04-09,Rajdhani Day,170,190
2014-04-10,Rajdhani Day,237,148
2014-04-11,Rajdhani Day,468,125
2014-04-12,Rajdhani Day,556,780
2014-04-14,Rajdhani Day,577,480
2014-04-15,Rajdhani Day,280,389
2014-04-16,Rajdhani Day,149,448
2014-04-17,Rajdhani Day,789,458
2014-04-18,Rajdhani Day,290,158
2014-04-19,Rajdhani Day,278,267
2014-04-21,Rajdhani Day,234,458
2014-04-22,Rajdhani Day,680,146
2014-04-23,Rajdhani Day,138,123
2014-04-24,Rajdhani Day,127,229
2014-04-25,Rajdhani Day,559,567
2014-04-26,Rajdhani Day,380,568
2014-04-28,Rajdhani Day,177,178
2014-04-29,Rajdhani Day,568,124
2014-04-30,Rajdhani Day,680,118
2014-05-01,Rajdhani Day,146,270
2014-05-02,Rajdhani Day,278,445
2014-05-03,Rajdhani Day,260,368
2014-05-05,Rajdhani Day,230,180
2014-05-06,Rajdhani Day,990,267
2014-05-07,Rajdhani Day,127,457
2014-05-08,Rajdhani Day,455,378
2014-05-09,Rajdhani Day,270,136
2014-05-10,Rajdhani Day,344,356
2014-05-12,Rajdhani Day,790,470
2014-05-13,Rajdhani Day,190,129
2014-05-14,Rajdhani Day,245,677
2014-05-15,Rajdhani Day,128,125
2014-05-16,Rajdhani Day,567,779
2014-05-17,Rajdhani Day,570,189
2014-05-19,Rajdhani Day,458,127
2014-05-20,Rajdhani Day,269,147
2014-05-21,Rajdhani Day,355,468
2014-05-22,Rajdhani Day,256,359
2014-05-23,Rajdhani Day,128,278
2014-05-24,Rajdhani Day,448,120
2014-05-26,Rajdhani Day,247,347
2014-05-27,Rajdhani Day,147,600
2014-05-28,Rajdhani Day,446,689
2014-05-29,Rajdhani Day,170,380
2014-05-30,Rajdhani Day,112,190
2014-05-31,Rajdhani Day,167,256
2014-06-02,Rajdhani Day,157,479
2014-06-03,Rajdhani Day,225,379
2014-06-04,Rajdhani Day,179,159
2014-06-05,Rajdhani Day,237,135
2014-06-06,Rajdhani Day,800,468
2014-06-07,Rajdhani Day,399,290
2014-06-09,Rajdhani Day,246,158
2014-06-10,Rajdhani Day,568,134
2014-06-11,Rajdhani Day,188,345
2014-06-12,Rajdhani Day,249,244
2014-06-13,Rajdhani Day,780,558
2014-06-14,Rajdhani Day,688,456
2014-06-16,Rajdhani Day,578,290
2014-06-17,Rajdhani Day,145,245
2014-06-18,Rajdhani Day,133,790
2014-06-19,Rajdhani Day,355,116
2014-06-20,Rajdhani Day,139,458
2014-06-21,Rajdhani Day,568,459
2014-06-23,Rajdhani Day,679,690
2014-06-24,Rajdhani Day,180,560
2014-06-25,Rajdhani Day,145,580
2014-06-26,Rajdhani Day,234,260
2014-06-27,Rajdhani Day,244,256
2014-06-28,Rajdhani Day,277,478
2014-06-30,Rajdhani Day,250,119
2014-07-01,Rajdhani Day,569,579
2014-07-02,Rajdhani Day,567,336
2014-07-03,Rajdhani Day,125,379
2014-07-04,Rajdhani Day,588,230
2014-07-05,Rajdhani Day,140,458
2014-07-07,Rajdhani Day,280,590
2014-07-08,Rajdhani Day,260,240
2014-07-09,Rajdhani Day,257,580
2014-07-10,Rajdhani Day,239,347
2014-07-11,Rajdhani Day,380,123
2014-07-12,Rajdhani Day,133,146
2014-07-14,Rajdhani Day,900,134
2014-07-15,Rajdhani Day,680,169
2014-07-16,Rajdhani Day,489,249
2014-07-17,Rajdhani Day,349,480
2014-07-18,Rajdhani Day,150,235
2014-07-19,Rajdhani Day,367,136
2014-07-21,Rajdhani Day,449,146
2014-07-22,Rajdhani Day,560,236
2014-07-23,Rajdhani Day,299,159
2014-07-24,Rajdhani Day,467,190
2014-07-25,Rajdhani Day,123,220
2014-07-26,Rajdhani Day,139,229
2014-07-28,Rajdhani Day,899,560
2014-07-30,Rajdhani Day,589,567
2014-07-31,Rajdhani Day,268,668
2014-08-01,Rajdhani Day,125,236
2014-08-02,Rajdhani Day,377,690
2014-08-04,Rajdhani Day,178,338
2014-08-05,Rajdhani Day,780,136
2014-08-06,Rajdhani Day,124,800
2014-08-07,Rajdhani Day,159,560
2014-08-08,Rajdhani Day,569,168
2014-08-09,Rajdhani Day,470,356
2014-08-11,Rajdhani Day,380,390
2014-08-12,Rajdhani Day,667,128
2014-08-13,Rajdhani Day,469,228
2014-08-14,Rajdhani Day,369,789
2014-08-16,Rajdhani Day,588,178
2014-08-18,Rajdhani Day,189,460
2014-08-19,Rajdhani Day,778,578
2014-08-20,Rajdhani Day,127,399
2014-08-21,Rajdhani Day,347,146
2014-08-22,Rajdhani Day,370,170
2014-08-23,Rajdhani Day,456,469
2014-08-25,Rajdhani Day,260,570
2014-08-26,Rajdhani Day,480,119
2014-08-27,Rajdhani Day,467,160
2014-08-28,Rajdhani Day,168,125
2014-08-29,Rajdhani Day,479,668
2014-09-01,Rajdhani Day,115,456
2014-09-02,Rajdhani Day,367,179
2014-09-03,Rajdhani Day,155,233
2014-09-04,Rajdhani Day,345,237
2014-09-05,Rajdhani Day,378,450
2014-09-06,Rajdhani Day,118,359
2014-09-08,Rajdhani Day,690,124
2014-09-09,Rajdhani Day,179,150
2014-09-11,Rajdhani Day,778,148
2014-09-12,Rajdhani Day,580,228
2014-09-13,Rajdhani Day,347,227
2014-09-15,Rajdhani Day,890,156
2014-09-16,Rajdhani Day,129,889
2014-09-17,Rajdhani Day,135,670
2014-09-18,Rajdhani Day,127,358
2014-09-19,Rajdhani Day,390,378
2014-09-20,Rajdhani Day,680,239
2014-09-22,Rajdhani Day,169,567
2014-09-23,Rajdhani Day,170,779
2014-09-24,Rajdhani Day,235,578
2014-09-25,Rajdhani Day,800,346
2014-09-26,Rajdhani Day,160,360
2014-09-27,Rajdhani Day,259,250
2014-09-29,Rajdhani Day,279,340
2014-09-30,Rajdhani Day,678,138
2014-10-01,Rajdhani Day,260,125
2014-10-02,Rajdhani Day,228,267
2014-10-03,Rajdhani Day,189,245
2014-10-04,Rajdhani Day,156,790
2014-10-06,Rajdhani Day,479,167
2014-10-07,Rajdhani Day,890,178
2014-10-08,Rajdhani Day,490,690
2014-10-09,Rajdhani Day,267,155
2014-10-10,Rajdhani Day,449,147
2014-10-11,Rajdhani Day,138,559
2014-10-13,Rajdhani Day,247,160
2014-10-14,Rajdhani Day,367,789
2014-10-15,Rajdhani Day,246,133
2014-10-16,Rajdhani Day,167,114
2014-10-17,Rajdhani Day,478,129
2014-10-28,Rajdhani Day,570,180
2014-10-29,Rajdhani Day,468,450
2014-10-30,Rajdhani Day,334,467
2014-10-31,Rajdhani Day,344,126
2014-11-01,Rajdhani Day,579,580
2014-11-03,Rajdhani Day,166,256
2014-11-04,Rajdhani Day,480,790
2014-11-05,Rajdhani Day,189,690
2014-11-06,Rajdhani Day,390,557
2014-11-07,Rajdhani Day,128,590
2014-11-08,Rajdhani Day,238,139
2014-11-10,Rajdhani Day,569,156
2014-11-11,Rajdhani Day,225,270
2014-11-12,Rajdhani Day,579,490
2014-11-13,Rajdhani Day,230,380
2014-11-14,Rajdhani Day,290,699
2014-11-15,Rajdhani Day,789,120
2014-11-17,Rajdhani Day,479,240
2014-11-18,Rajdhani Day,558,124
2014-11-19,Rajdhani Day,578,189
2014-11-20,Rajdhani Day,130,447
2014-11-21,Rajdhani Day,156,567
2014-11-22,Rajdhani Day,134,467
2014-11-24,Rajdhani Day,579,680
2014-11-25,Rajdhani Day,127,360
2014-11-26,Rajdhani Day,116,478
2014-11-27,Rajdhani Day,226,589
2014-11-28,Rajdhani Day,149,236
2014-11-29,Rajdhani Day,130,458
2014-12-01,Rajdhani Day,168,490
2014-12-02,Rajdhani Day,180,144
2014-12-03,Rajdhani Day,134,155
2014-12-04,Rajdhani Day,560,677
2014-12-05,Rajdhani Day,245,159
2014-12-06,Rajdhani Day,379,478
2014-12-08,Rajdhani Day,148,248
2014-12-09,Rajdhani Day,167,249
2014-12-10,Rajdhani Day,120,147
2014-12-11,Rajdhani Day,336,238
2014-12-12,Rajdhani Day,579,133
2014-12-13,Rajdhani Day,368,455
2014-12-15,Rajdhani Day,670,259
2014-12-17,Rajdhani Day,224,479
2014-12-18,Rajdhani Day,349,478
2014-12-19,Rajdhani Day,379,230
2014-12-20,Rajdhani Day,360,579
2014-12-22,Rajdhani Day,160,477
2014-12-23,Rajdhani Day,136,267
2014-12-24,Rajdhani Day,334,290
2014-12-25,Rajdhani Day,279,378
2014-12-26,Rajdhani Day,270,348
2014-12-27,Rajdhani Day,550,120
2014-12-29,Rajdhani Day,123,134
2014-12-30,Rajdhani Day,269,660
2014-12-31,Rajdhani Day,227,459
2015-01-01,Rajdhani Day,340,557
2015-01-02,Rajdhani Day,379,270
2015-01-03,Rajdhani Day,290,259
2015-01-05,Rajdhani Day,678,689
2015-01-06,Rajdhani Day,238,236
2015-01-07,Rajdhani Day,199,124
2015-01-08,Rajdhani Day,247,900
2015-01-09,Rajdhani Day,550,369
2015-01-10,Rajdhani Day,789,469
2015-01-12,Rajdhani Day,468,356
2015-01-13,Rajdhani Day,566,160
2015-01-15,Rajdhani Day,568,670
2015-01-16,Rajdhani Day,360,250
2015-01-17,Rajdhani Day,688,678
2015-01-19,Rajdhani Day,460,689
2015-01-20,Rajdhani Day,180,569
2015-01-21,Rajdhani Day,359,280
2015-01-22,Rajdhani Day,669,123
2015-01-23,Rajdhani Day,145,590
2015-01-24,Rajdhani Day,479,156
2015-01-27,Rajdhani Day,279,500
2015-01-28,Rajdhani Day,180,567
2015-01-29,Rajdhani Day,688,478
2015-01-30,Rajdhani Day,138,139
2015-01-31,Rajdhani Day,460,235
2015-02-02,Rajdhani Day,580,770
2015-02-03,Rajdhani Day,116,170
2015-02-04,Rajdhani Day,280,159
2015-02-05,Rajdhani Day,449,157
2015-02-06,Rajdhani Day,488,380
2015-02-07,Rajdhani Day,790,146
2015-02-09,Rajdhani Day,148,247
2015-02-10,Rajdhani Day,578,459
2015-02-11,Rajdhani Day,127,239
2015-02-12,Rajdhani Day,358,244
2015-02-13,Rajdhani Day,688,379
2015-02-14,Rajdhani Day,380,577
2015-02-16,Rajdhani Day,125,378
2015-02-17,Rajdhani Day,680,356
2015-02-18,Rajdhani Day,570,478
2015-02-19,Rajdhani Day,129,260
2015-02-20,Rajdhani Day,700,128
2015-02-21,Rajdhani Day,169,229
2015-02-23,Rajdhani Day,568,670
2015-02-24,Rajdhani Day,678,336
2015-02-25,Rajdhani Day,489,160
2015-02-26,Rajdhani Day,770,249
2015-02-27,Rajdhani Day,580,167
2015-02-28,Rajdhani Day,490,578
2015-03-02,Rajdhani Day,889,460
2015-03-03,Rajdhani Day,347,146
2015-03-04,Rajdhani Day,129,117
2015-03-05,Rajdhani Day,340,190
2015-03-07,Rajdhani Day,178,690
2015-03-09,Rajdhani Day,669,258
2015-03-10,Rajdhani Day,149,138
2015-03-11,Rajdhani Day,388,567
2015-03-12,Rajdhani Day,267,480
2015-03-16,Rajdhani Day,234,290
2015-03-17,Rajdhani Day,114,345
2015-03-18,Rajdhani Day,118,126
2015-03-19,Rajdhani Day,127,369
2015-03-20,Rajdhani Day,288,148
2015-03-21,Rajdhani Day,880,178
2015-03-23,Rajdhani Day,149,460
2015-03-24,Rajdhani Day,156,457
2015-03-25,Rajdhani Day,589,236
2015-03-27,Rajdhani Day,170,167
2015-03-28,Rajdhani Day,125,122
2015-03-30,Rajdhani Day,670,148
2015-03-31,Rajdhani Day,578,379
2015-04-01,Rajdhani Day,458,180
2015-04-02,Rajdhani Day,460,150
2015-04-03,Rajdhani Day,567,344
2015-04-04,Rajdhani Day,250,569
2015-04-06,Rajdhani Day,679,257
2015-04-07,Rajdhani Day,147,100
2015-04-08,Rajdhani Day,118,267
2015-04-09,Rajdhani Day,266,259
2015-04-10,Rajdhani Day,145,570
2015-04-11,Rajdhani Day,156,330
2015-04-13,Rajdhani Day,566,578
2015-04-14,Rajdhani Day,590,569
2015-04-15,Rajdhani Day,345,279
2015-04-16,Rajdhani Day,240,336
2015-04-17,Rajdhani Day,690,399
2015-04-18,Rajdhani Day,470,290
2015-04-20,Rajdhani Day,599,137
2015-04-21,Rajdhani Day,357,127
2015-04-22,Rajdhani Day,157,379
2015-04-23,Rajdhani Day,457,467
2015-04-24,Rajdhani Day,560,128
2015-04-25,Rajdhani Day,458,114
2015-04-27,Rajdhani Day,269,479
2015-04-28,Rajdhani Day,280,239
2015-04-29,Rajdhani Day,455,567
2015-04-30,Rajdhani Day,159,456
2015-05-01,Rajdhani Day,680,300
2015-05-02,Rajdhani Day,400,557
2015-05-04,Rajdhani Day,178,128
2015-05-05,Rajdhani Day,234,440
2015-05-06,Rajdhani Day,679,279
2015-05-07,Rajdhani Day,590,229
2015-05-08,Rajdhani Day,789,456
2015-05-09,Rajdhani Day,127,280
2015-05-11,Rajdhani Day,157,248
2015-05-12,Rajdhani Day,290,144
2015-05-13,Rajdhani Day,557,380
2015-05-14,Rajdhani Day,250,128
2015-05-15,Rajdhani Day,660,148
2015-05-16,Rajdhani Day,115,135
2015-05-18,Rajdhani Day,259,678
2015-05-19,Rajdhani Day,689,336
2015-05-20,Rajdhani Day,189,360
2015-05-21,Rajdhani Day,179,236
2015-05-22,Rajdhani Day,245,589
2015-05-23,Rajdhani Day,110,190
2015-05-25,Rajdhani Day,379,590
2015-05-26,Rajdhani Day,147,390
2015-05-27,Rajdhani Day,570,479
2015-05-28,Rajdhani Day,600,356
2015-05-29,Rajdhani Day,158,299
2015-05-30,Rajdhani Day,680,589
2015-06-01,Rajdhani Day,499,357
2015-06-03,Rajdhani Day,389,279
2015-06-04,Rajdhani Day,369,788
2015-06-05,Rajdhani Day,124,228
2015-06-06,Rajdhani Day,679,245
2015-06-08,Rajdhani Day,466,127
2015-06-09,Rajdhani Day,569,177
2015-06-10,Rajdhani Day,118,280
2015-06-11,Rajdhani Day,166,369
2015-06-12,Rajdhani Day,480,240
2015-06-13,Rajdhani Day,168,778
2015-06-15,Rajdhani Day,579,349
2015-06-16,Rajdhani Day,236,189
2015-06-17,Rajdhani Day,226,289
2015-06-18,Rajdhani Day,178,137
2015-06-19,Rajdhani Day,600,270
2015-06-20,Rajdhani Day,149,239
2015-06-22,Rajdhani Day,168,356
2015-06-23,Rajdhani Day,147,470
2015-06-24,Rajdhani Day,566,110
2015-06-25,Rajdhani Day,590,369
2015-06-26,Rajdhani Day,568,359
2015-06-27,Rajdhani Day,168,780
2015-06-29,Rajdhani Day,169,268
2015-06-30,Rajdhani Day,358,334
2015-07-01,Rajdhani Day,147,500
2015-07-02,Rajdhani Day,669,149
2015-07-03,Rajdhani Day,356,224
2015-07-04,Rajdhani Day,156,270
2015-07-06,Rajdhani Day,128,137
2015-07-07,Rajdhani Day,400,460
2015-07-08,Rajdhani Day,889,356
2015-07-09,Rajdhani Day,679,129
2015-07-10,Rajdhani Day,125,579
2015-07-11,Rajdhani Day,669,560
2015-07-13,Rajdhani Day,278,477
2015-07-14,Rajdhani Day,360,124
2015-07-15,Rajdhani Day,134,460
2015-07-16,Rajdhani Day,469,166
2015-07-17,Rajdhani Day,568,160
2015-07-20,Rajdhani Day,479,236
2015-07-21,Rajdhani Day,122,260
2015-07-22,Rajdhani Day,139,245
2015-07-23,Rajdhani Day,290,120
2015-07-24,Rajdhani Day,250,490
2015-07-25,Rajdhani Day,225,458
2015-07-27,Rajdhani Day,800,350
2015-07-28,Rajdhani Day,249,136
2015-07-29,Rajdhani Day,260,678
2015-07-30,Rajdhani Day,257,247
2015-07-31,Rajdhani Day,147,688
2015-08-01,Rajdhani Day,128,355
2015-08-03,Rajdhani Day,679,469
2015-08-04,Rajdhani Day,388,880
2015-08-05,Rajdhani Day,129,278
2015-08-06,Rajdhani Day,700,249
2015-08-07,Rajdhani Day,380,467
2015-08-08,Rajdhani Day,667,238
2015-08-10,Rajdhani Day,348,478
2015-08-11,Rajdhani Day,299,458
2015-08-12,Rajdhani Day,678,330
2015-08-13,Rajdhani Day,167,579
2015-08-14,Rajdhani Day,460,140
2015-08-17,Rajdhani Day,157,136
2015-08-18,Rajdhani Day,340,156
2015-08-19,Rajdhani Day,480,358
2015-08-20,Rajdhani Day,335,589
2015-08-21,Rajdhani Day,799,459
2015-08-22,Rajdhani Day,360,348
2015-08-24,Rajdhani Day,260,236
2015-08-25,Rajdhani Day,147,678
2015-08-27,Rajdhani Day,123,246
2015-08-28,Rajdhani Day,189,447
2015-08-29,Rajdhani Day,350,129
2015-08-31,Rajdhani Day,347,145
2015-09-01,Rajdhani Day,112,450
2015-09-02,Rajdhani Day,790,190
2015-09-03,Rajdhani Day,134,370
2015-09-04,Rajdhani Day,357,349
2015-09-05,Rajdhani Day,245,340
2015-09-07,Rajdhani Day,990,227
2015-09-08,Rajdhani Day,267,270
2015-09-09,Rajdhani Day,136,339
2015-09-10,Rajdhani Day,700,130
2015-09-11,Rajdhani Day,366,358
2015-09-12,Rajdhani Day,790,346
2015-09-14,Rajdhani Day,348,225
2015-09-15,Rajdhani Day,112,156
2015-09-16,Rajdhani Day,248,456
2015-09-17,Rajdhani Day,899,158
2015-09-18,Rajdhani Day,459,330
2015-09-19,Rajdhani Day,136,158
2015-09-21,Rajdhani Day,123,235
2015-09-22,Rajdhani Day,140,880
2015-09-23,Rajdhani Day,580,125
2015-09-24,Rajdhani Day,145,348
2015-09-25,Rajdhani Day,230,678
2015-09-26,Rajdhani Day,159,226
2015-09-28,Rajdhani Day,279,337
2015-09-29,Rajdhani Day,160,169
2015-09-30,Rajdhani Day,149,167
2015-10-01,Rajdhani Day,399,146
2015-10-02,Rajdhani Day,234,220
2015-10-03,Rajdhani Day,260,348
2015-10-05,Rajdhani Day,127,450
2015-10-06,Rajdhani Day,370,134
2015-10-07,Rajdhani Day,220,349
2015-10-08,Rajdhani Day,669,479
2015-10-09,Rajdhani Day,590,679
2015-10-10,Rajdhani Day,125,156
2015-10-12,Rajdhani Day,780,560
2015-10-13,Rajdhani Day,157,138
2015-10-14,Rajdhani Day,127,167
2015-10-15,Rajdhani Day,670,580
2015-10-16,Rajdhani Day,466,169
2015-10-17,Rajdhani Day,125,550
2015-10-19,Rajdhani Day,290,148
2015-10-20,Rajdhani Day,188,245
2015-10-21,Rajdhani Day,380,469
2015-10-22,Rajdhani Day,689,457
2015-10-23,Rajdhani Day,168,480
2015-10-24,Rajdhani Day,267,129
2015-10-26,Rajdhani Day,149,340
2015-10-27,Rajdhani Day,246,679
2015-10-28,Rajdhani Day,368,458
2015-10-29,Rajdhani Day,240,469
2015-10-30,Rajdhani Day,568,460
2015-10-31,Rajdhani Day,680,247
2015-11-02,Rajdhani Day,289,228
2015-11-03,Rajdhani Day,277,349
2015-11-04,Rajdhani Day,380,240
2015-11-05,Rajdhani Day,578,136
2015-11-06,Rajdhani Day,340,479
2015-11-16,Rajdhani Day,237,250
2015-11-17,Rajdhani Day,170,450
2015-11-18,Rajdhani Day,490,355
2015-11-19,Rajdhani Day,480,469
2015-11-20,Rajdhani Day,115,244
2015-11-21,Rajdhani Day,670,127
2015-11-23,Rajdhani Day,245,689
2015-11-24,Rajdhani Day,290,367
2015-11-25,Rajdhani Day,567,237
2015-11-26,Rajdhani Day,348,580
2015-11-27,Rajdhani Day,467,267
2015-11-28,Rajdhani Day,344,370
2015-11-30,Rajdhani Day,456,124
2015-12-02,Rajdhani Day,449,247
2015-12-03,Rajdhani Day,234,345
2015-12-04,Rajdhani Day,236,122
2015-12-05,Rajdhani Day,133,179
2015-12-07,Rajdhani Day,358,134
2015-12-08,Rajdhani Day,180,258
2015-12-09,Rajdhani Day,168,780
2015-12-10,Rajdhani Day,380,490
2015-12-11,Rajdhani Day,450,446
2015-12-12,Rajdhani Day,588,119
2015-12-14,Rajdhani Day,368,670
2015-12-15,Rajdhani Day,890,179
2015-12-16,Rajdhani Day,170,469
2015-12-17,Rajdhani Day,568,118
2015-12-18,Rajdhani Day,580,567
2015-12-19,Rajdhani Day,388,280
2015-12-21,Rajdhani Day,679,378
2015-12-22,Rajdhani Day,447,347
2015-12-23,Rajdhani Day,588,240
2015-12-24,Rajdhani Day,578,345
2015-12-25,Rajdhani Day,458,490
2015-12-26,Rajdhani Day,890,228
2015-12-28,Rajdhani Day,589,266
2015-12-30,Rajdhani Day,677,268
2015-12-31,Rajdhani Day,570,138
2016-01-01,Rajdhani Day,190,124
2016-01-02,Rajdhani Day,349,469
2016-01-04,Rajdhani Day,568,379
2016-01-05,Rajdhani Day,223,149
2016-01-06,Rajdhani Day,359,589
2016-01-07,Rajdhani Day,158,228
2016-01-08,Rajdhani Day,180,179
2016-01-09,Rajdhani Day,134,136
2016-01-11,Rajdhani Day,367,467
2016-01-12,Rajdhani Day,288,578
2016-01-13,Rajdhani Day,180,257
2016-01-14,Rajdhani Day,389,569
2016-01-15,Rajdhani Day,558,570
2016-01-16,Rajdhani Day,158,169
2016-01-18,Rajdhani Day,679,270
2016-01-19,Rajdhani Day,156,479
2016-01-20,Rajdhani Day,127,880
2016-01-21,Rajdhani Day,670,167
2016-01-22,Rajdhani Day,390,447
2016-01-25,Rajdhani Day,237,589
2016-01-27,Rajdhani Day,139,190
2016-01-28,Madhuri,245,149
2016-01-28,Rajdhani Day,270,229
2016-01-29,Madhuri,179,110
2016-01-29,Rajdhani Day,139,690
2016-01-30,Madhuri,258,340
2016-01-30,Rajdhani Day,223,790
2016-01-31,Madhuri,144,699
2016-02-01,Madhuri,579,115
2016-02-01,Rajdhani Day,257,167
2016-02-02,Madhuri,556,122
2016-02-02,Rajdhani Day,156,236
2016-02-03,Madhuri,136,557
2016-02-03,Rajdhani Day,280,266
2016-02-04,Madhur Day,237,140
2016-02-04,Rajdhani Day,450,249
2016-02-05,Madhur Day,125,258
2016-02-05,Rajdhani Day,336,470
2016-02-06,Madhur Day,233,236
2016-02-06,Rajdhani Day,446,790
2016-02-07,Madhur Day,239,800
2016-02-08,Madhur Day,668,478
2016-02-08,Rajdhani Day,179,560
2016-02-09,Madhur Day,366,246
2016-02-09,Rajdhani Day,228,579
2016-02-10,Madhur Day,579,560
2016-02-10,Rajdhani Day,680,239
2016-02-11,Rajdhani Day,159,280
2016-02-12,Rajdhani Day,246,138
2016-02-13,Rajdhani Day,299,156
2016-02-15,Rajdhani Day,449,140
2016-02-16,Rajdhani Day,120,137
